first_guess,answer,final_guess,n_guesses,play_time,agent
crane,felon,felon,3,0.006779909133911133,MaxInfoAgent
crane,gourd,gourd,4,0.013676881790161133,MaxInfoAgent
crane,brown,brown,3,0.009198188781738281,MaxInfoAgent
crane,thrum,thrum,3,0.014865875244140625,MaxInfoAgent
crane,ficus,ficus,3,0.004721879959106445,MaxInfoAgent
crane,stash,stash,4,0.015462875366210938,MaxInfoAgent
crane,decry,decry,3,0.010843276977539062,MaxInfoAgent
crane,wiser,wiser,3,0.018978118896484375,MaxInfoAgent
crane,junta,junta,4,0.00785684585571289,MaxInfoAgent
crane,visor,visor,4,0.0076677799224853516,MaxInfoAgent
crane,daunt,daunt,4,0.01045083999633789,MaxInfoAgent
crane,scree,scree,3,0.003885030746459961,MaxInfoAgent
crane,impel,impel,4,0.022027969360351562,MaxInfoAgent
crane,await,await,4,0.007498025894165039,MaxInfoAgent
crane,press,press,4,0.012948989868164062,MaxInfoAgent
crane,whose,whose,4,0.018384218215942383,MaxInfoAgent
crane,turbo,turbo,3,0.0066890716552734375,MaxInfoAgent
crane,stoop,stoop,3,0.024126052856445312,MaxInfoAgent
crane,speak,speak,3,0.005678892135620117,MaxInfoAgent
crane,mangy,mangy,4,0.012730121612548828,MaxInfoAgent
crane,eying,eying,3,0.013480186462402344,MaxInfoAgent
crane,inlet,inlet,4,0.006120204925537109,MaxInfoAgent
crane,crone,crone,2,0.001383066177368164,MaxInfoAgent
crane,pulse,pulse,5,0.01587820053100586,MaxInfoAgent
crane,mossy,mossy,4,0.02484130859375,MaxInfoAgent
crane,staid,staid,5,0.01748824119567871,MaxInfoAgent
crane,hence,hence,3,0.0037860870361328125,MaxInfoAgent
crane,pinch,pinch,3,0.008647918701171875,MaxInfoAgent
crane,teddy,teddy,4,0.017813920974731445,MaxInfoAgent
crane,sully,sully,4,0.021078109741210938,MaxInfoAgent
crane,snore,snore,3,0.0027909278869628906,MaxInfoAgent
crane,ripen,ripen,3,0.003195047378540039,MaxInfoAgent
crane,snowy,snowy,3,0.0052678585052490234,MaxInfoAgent
crane,attic,attic,3,0.003821849822998047,MaxInfoAgent
crane,going,going,4,0.005756855010986328,MaxInfoAgent
crane,leach,leach,3,0.003905057907104492,MaxInfoAgent
crane,mouth,mouth,4,0.027484893798828125,MaxInfoAgent
crane,hound,hound,4,0.016549110412597656,MaxInfoAgent
crane,clump,clump,3,0.00436711311340332,MaxInfoAgent
crane,tonal,tonal,3,0.008593082427978516,MaxInfoAgent
crane,bigot,bigot,4,0.02672600746154785,MaxInfoAgent
crane,peril,peril,4,0.011530876159667969,MaxInfoAgent
crane,piece,piece,4,0.0043828487396240234,MaxInfoAgent
crane,blame,blame,3,0.005491971969604492,MaxInfoAgent
crane,haute,haute,5,0.012309074401855469,MaxInfoAgent
crane,spied,spied,4,0.018861770629882812,MaxInfoAgent
crane,undid,undid,4,0.010370016098022461,MaxInfoAgent
crane,intro,intro,3,0.008626937866210938,MaxInfoAgent
crane,basal,basal,3,0.01647806167602539,MaxInfoAgent
crane,shine,shine,3,0.0029380321502685547,MaxInfoAgent
crane,gecko,gecko,3,0.0032510757446289062,MaxInfoAgent
crane,rodeo,rodeo,4,0.015599250793457031,MaxInfoAgent
crane,guard,guard,4,0.0045070648193359375,MaxInfoAgent
crane,steer,steer,3,0.0140228271484375,MaxInfoAgent
crane,loamy,loamy,4,0.006693124771118164,MaxInfoAgent
crane,scamp,scamp,3,0.0029222965240478516,MaxInfoAgent
crane,scram,scram,3,0.0026831626892089844,MaxInfoAgent
crane,manly,manly,4,0.009212732315063477,MaxInfoAgent
crane,hello,hello,4,0.031610965728759766,MaxInfoAgent
crane,vaunt,vaunt,4,0.005365133285522461,MaxInfoAgent
crane,organ,organ,3,0.005620002746582031,MaxInfoAgent
crane,feral,feral,4,0.011059999465942383,MaxInfoAgent
crane,knock,knock,3,0.0035581588745117188,MaxInfoAgent
crane,extra,extra,4,0.0059108734130859375,MaxInfoAgent
crane,condo,condo,3,0.002959012985229492,MaxInfoAgent
crane,adapt,adapt,4,0.012305974960327148,MaxInfoAgent
crane,willy,willy,5,0.0267179012298584,MaxInfoAgent
crane,polka,polka,4,0.018416881561279297,MaxInfoAgent
crane,rayon,rayon,2,0.0033652782440185547,MaxInfoAgent
crane,skirt,skirt,4,0.010123968124389648,MaxInfoAgent
crane,faith,faith,4,0.01831507682800293,MaxInfoAgent
crane,torso,torso,3,0.018260955810546875,MaxInfoAgent
crane,match,match,3,0.011624813079833984,MaxInfoAgent
crane,mercy,mercy,4,0.005226850509643555,MaxInfoAgent
crane,tepid,tepid,4,0.02725982666015625,MaxInfoAgent
crane,sleek,sleek,3,0.015865802764892578,MaxInfoAgent
crane,riser,riser,3,0.020956993103027344,MaxInfoAgent
crane,twixt,twixt,4,0.026961326599121094,MaxInfoAgent
crane,peace,peace,2,0.0024509429931640625,MaxInfoAgent
crane,flush,flush,4,0.014823198318481445,MaxInfoAgent
crane,catty,catty,3,0.012650728225708008,MaxInfoAgent
crane,login,login,4,0.01483011245727539,MaxInfoAgent
crane,eject,eject,4,0.005040884017944336,MaxInfoAgent
crane,roger,roger,5,0.016191959381103516,MaxInfoAgent
crane,rival,rival,3,0.0072917938232421875,MaxInfoAgent
crane,untie,untie,3,0.0035469532012939453,MaxInfoAgent
crane,refit,refit,3,0.010268926620483398,MaxInfoAgent
crane,aorta,aorta,4,0.018536090850830078,MaxInfoAgent
crane,adult,adult,4,0.01496124267578125,MaxInfoAgent
crane,judge,judge,3,0.009386062622070312,MaxInfoAgent
crane,rower,rower,5,0.015837907791137695,MaxInfoAgent
crane,artsy,artsy,3,0.0028617382049560547,MaxInfoAgent
crane,rural,rural,3,0.007237911224365234,MaxInfoAgent
crane,shave,shave,4,0.005933046340942383,MaxInfoAgent
tares,cigar,cigar,4,0.007682085037231445,MaxInfoAgent
tares,rebut,rebut,3,0.008518695831298828,MaxInfoAgent
tares,sissy,sissy,4,0.006131887435913086,MaxInfoAgent
tares,humph,humph,4,0.017236948013305664,MaxInfoAgent
tares,awake,awake,3,0.005941867828369141,MaxInfoAgent
tares,blush,blush,5,0.020274877548217773,MaxInfoAgent
tares,focal,focal,5,0.01235198974609375,MaxInfoAgent
tares,evade,evade,3,0.010606050491333008,MaxInfoAgent
tares,naval,naval,4,0.014407157897949219,MaxInfoAgent
tares,serve,serve,3,0.0031042098999023438,MaxInfoAgent
tares,heath,heath,4,0.006542205810546875,MaxInfoAgent
tares,dwarf,dwarf,4,0.01114797592163086,MaxInfoAgent
tares,model,model,4,0.007117271423339844,MaxInfoAgent
tares,karma,karma,3,0.0036957263946533203,MaxInfoAgent
tares,stink,stink,3,0.004855155944824219,MaxInfoAgent
tares,grade,grade,4,0.013386964797973633,MaxInfoAgent
tares,quiet,quiet,4,0.004612922668457031,MaxInfoAgent
tares,bench,bench,5,0.017676830291748047,MaxInfoAgent
tares,abate,abate,4,0.004563808441162109,MaxInfoAgent
tares,feign,feign,3,0.015368938446044922,MaxInfoAgent
tares,major,major,5,0.006051063537597656,MaxInfoAgent
tares,death,death,3,0.008942127227783203,MaxInfoAgent
tares,fresh,fresh,3,0.009713172912597656,MaxInfoAgent
tares,crust,crust,4,0.014780998229980469,MaxInfoAgent
tares,stool,stool,5,0.007216930389404297,MaxInfoAgent
tares,colon,colon,3,0.014858007431030273,MaxInfoAgent
tares,abase,abase,4,0.0046770572662353516,MaxInfoAgent
tares,marry,marry,3,0.0033299922943115234,MaxInfoAgent
tares,react,react,3,0.007720232009887695,MaxInfoAgent
tares,batty,batty,5,0.013093948364257812,MaxInfoAgent
tares,pride,pride,2,0.0038788318634033203,MaxInfoAgent
tares,floss,floss,3,0.015020132064819336,MaxInfoAgent
tares,helix,helix,4,0.010740995407104492,MaxInfoAgent
tares,croak,croak,4,0.006623983383178711,MaxInfoAgent
tares,staff,staff,6,0.012557029724121094,MaxInfoAgent
tares,paper,paper,4,0.015471220016479492,MaxInfoAgent
tares,unfed,unfed,4,0.0071258544921875,MaxInfoAgent
tares,whelp,whelp,4,0.015490055084228516,MaxInfoAgent
tares,trawl,trawl,3,0.0031507015228271484,MaxInfoAgent
tares,outdo,outdo,4,0.006258964538574219,MaxInfoAgent
tares,adobe,adobe,3,0.0051500797271728516,MaxInfoAgent
tares,crazy,crazy,4,0.016475915908813477,MaxInfoAgent
tares,sower,sower,3,0.00747990608215332,MaxInfoAgent
tares,repay,repay,4,0.0050737857818603516,MaxInfoAgent
tares,digit,digit,4,0.0061130523681640625,MaxInfoAgent
tares,crate,crate,5,0.005644083023071289,MaxInfoAgent
tares,cluck,cluck,4,0.01737189292907715,MaxInfoAgent
tares,spike,spike,4,0.0056798458099365234,MaxInfoAgent
tares,mimic,mimic,4,0.015710115432739258,MaxInfoAgent
tares,pound,pound,4,0.014066934585571289,MaxInfoAgent
tares,maxim,maxim,4,0.02066516876220703,MaxInfoAgent
tares,linen,linen,3,0.009858846664428711,MaxInfoAgent
tares,unmet,unmet,4,0.005644083023071289,MaxInfoAgent
tares,flesh,flesh,4,0.016520023345947266,MaxInfoAgent
tares,booby,booby,5,0.02162933349609375,MaxInfoAgent
tares,forth,forth,2,0.004407167434692383,MaxInfoAgent
tares,first,first,3,0.0031070709228515625,MaxInfoAgent
tares,stand,stand,4,0.004415988922119141,MaxInfoAgent
tares,belly,belly,4,0.009539127349853516,MaxInfoAgent
tares,ivory,ivory,4,0.014530658721923828,MaxInfoAgent
tares,seedy,seedy,4,0.006233692169189453,MaxInfoAgent
tares,print,print,4,0.00791025161743164,MaxInfoAgent
tares,yearn,yearn,4,0.005412101745605469,MaxInfoAgent
tares,drain,drain,4,0.01153874397277832,MaxInfoAgent
tares,bribe,bribe,4,0.007203817367553711,MaxInfoAgent
tares,stout,stout,3,0.0034728050231933594,MaxInfoAgent
tares,panel,panel,2,0.006456136703491211,MaxInfoAgent
tares,crass,crass,3,0.011600732803344727,MaxInfoAgent
tares,flume,flume,5,0.01416778564453125,MaxInfoAgent
tares,offal,offal,4,0.011035919189453125,MaxInfoAgent
tares,agree,agree,2,0.005582094192504883,MaxInfoAgent
tares,error,error,3,0.011768102645874023,MaxInfoAgent
tares,swirl,swirl,3,0.004176139831542969,MaxInfoAgent
tares,argue,argue,4,0.005160331726074219,MaxInfoAgent
tares,bleed,bleed,4,0.013759851455688477,MaxInfoAgent
tares,delta,delta,4,0.00503993034362793,MaxInfoAgent
tares,flick,flick,4,0.012043952941894531,MaxInfoAgent
tares,totem,totem,3,0.011000633239746094,MaxInfoAgent
tares,wooer,wooer,4,0.007253885269165039,MaxInfoAgent
tares,front,front,4,0.008151054382324219,MaxInfoAgent
tares,shrub,shrub,2,0.006206035614013672,MaxInfoAgent
tares,parry,parry,4,0.0048291683197021484,MaxInfoAgent
tares,biome,biome,4,0.0165250301361084,MaxInfoAgent
tares,lapel,lapel,3,0.011874914169311523,MaxInfoAgent
tares,start,start,2,0.008669853210449219,MaxInfoAgent
tares,greet,greet,3,0.003052234649658203,MaxInfoAgent
tares,goner,zoner,6,0.017735958099365234,MaxInfoAgent
tares,golem,golem,4,0.0072193145751953125,MaxInfoAgent
tares,lusty,lusty,6,0.014413118362426758,MaxInfoAgent
tares,loopy,loopy,4,0.010468244552612305,MaxInfoAgent
tares,round,round,3,0.005465984344482422,MaxInfoAgent
tares,audit,audit,4,0.0088958740234375,MaxInfoAgent
tares,lying,lying,4,0.027168989181518555,MaxInfoAgent
tares,gamma,gamma,4,0.006664276123046875,MaxInfoAgent
tares,labor,labor,4,0.010480165481567383,MaxInfoAgent
tares,islet,islet,3,0.004656076431274414,MaxInfoAgent
tares,civic,civic,4,0.012431144714355469,MaxInfoAgent
tares,forge,forge,3,0.007936954498291016,MaxInfoAgent
tares,corny,corny,3,0.011762142181396484,MaxInfoAgent
tares,moult,moult,4,0.010139942169189453,MaxInfoAgent
tares,basic,basic,4,0.005849123001098633,MaxInfoAgent
tares,salad,salad,4,0.011494874954223633,MaxInfoAgent
tares,agate,agate,3,0.004269838333129883,MaxInfoAgent
tares,spicy,spicy,4,0.00675201416015625,MaxInfoAgent
tares,spray,spray,2,0.00308990478515625,MaxInfoAgent
tares,essay,essay,3,0.0033228397369384766,MaxInfoAgent
tares,fjord,fjord,4,0.013072013854980469,MaxInfoAgent
tares,spend,spend,3,0.004433870315551758,MaxInfoAgent
tares,kebab,kebab,4,0.011780261993408203,MaxInfoAgent
tares,guild,guild,4,0.011816978454589844,MaxInfoAgent
tares,aback,aback,3,0.013605833053588867,MaxInfoAgent
tares,motor,motor,4,0.008046865463256836,MaxInfoAgent
tares,alone,alone,4,0.00641322135925293,MaxInfoAgent
tares,hatch,hatch,3,0.003206014633178711,MaxInfoAgent
tares,hyper,hyper,6,0.016551971435546875,MaxInfoAgent
tares,thumb,thumb,4,0.00461888313293457,MaxInfoAgent
tares,dowry,dowry,4,0.006128072738647461,MaxInfoAgent
tares,ought,ought,3,0.006000995635986328,MaxInfoAgent
tares,belch,belch,3,0.015154123306274414,MaxInfoAgent
tares,dutch,dutch,5,0.011137962341308594,MaxInfoAgent
tares,pilot,pilot,3,0.0047762393951416016,MaxInfoAgent
tares,tweed,tweed,3,0.0028181076049804688,MaxInfoAgent
tares,comet,comet,3,0.003281831741333008,MaxInfoAgent
tares,jaunt,jaunt,6,0.015871047973632812,MaxInfoAgent
tares,enema,enema,4,0.006962776184082031,MaxInfoAgent
tares,steed,steed,4,0.01141500473022461,MaxInfoAgent
tares,abyss,abyss,3,0.00545191764831543,MaxInfoAgent
tares,growl,growl,4,0.012560844421386719,MaxInfoAgent
tares,fling,fling,4,0.0240325927734375,MaxInfoAgent
tares,dozen,dozen,3,0.005774736404418945,MaxInfoAgent
tares,boozy,boozy,4,0.018809080123901367,MaxInfoAgent
tares,erode,erode,4,0.008348941802978516,MaxInfoAgent
tares,world,world,3,0.0034270286560058594,MaxInfoAgent
tares,gouge,gouge,4,0.009753704071044922,MaxInfoAgent
tares,click,click,5,0.018212080001831055,MaxInfoAgent
tares,briar,briar,3,0.007502079010009766,MaxInfoAgent
tares,great,great,3,0.00720977783203125,MaxInfoAgent
tares,altar,altar,3,0.0059299468994140625,MaxInfoAgent
tares,pulpy,pulpy,4,0.017755746841430664,MaxInfoAgent
tares,blurt,blurt,3,0.00397801399230957,MaxInfoAgent
tares,coast,coast,4,0.004655122756958008,MaxInfoAgent
tares,duchy,duchy,4,0.017879724502563477,MaxInfoAgent
tares,groin,groin,3,0.004881858825683594,MaxInfoAgent
tares,fixer,fixer,6,0.01585102081298828,MaxInfoAgent
tares,group,group,4,0.013723134994506836,MaxInfoAgent
tares,rogue,rogue,3,0.006123065948486328,MaxInfoAgent
tares,badly,badly,3,0.013550281524658203,MaxInfoAgent
tares,smart,smart,3,0.002886056900024414,MaxInfoAgent
tares,pithy,pithy,3,0.005040884017944336,MaxInfoAgent
tares,gaudy,gaudy,4,0.007863998413085938,MaxInfoAgent
tares,chill,chill,6,0.020308971405029297,MaxInfoAgent
tares,heron,heron,4,0.00960087776184082,MaxInfoAgent
tares,vodka,vodka,4,0.013041973114013672,MaxInfoAgent
tares,finer,finer,5,0.008594036102294922,MaxInfoAgent
tares,surer,surer,4,0.004248857498168945,MaxInfoAgent
tares,radio,radio,3,0.0031900405883789062,MaxInfoAgent
tares,rouge,rouge,4,0.01261281967163086,MaxInfoAgent
tares,perch,perch,4,0.004805803298950195,MaxInfoAgent
tares,retch,retch,3,0.0030450820922851562,MaxInfoAgent
tares,wrote,wrote,4,0.00434565544128418,MaxInfoAgent
tares,clock,clock,4,0.01704692840576172,MaxInfoAgent
tares,tilde,tilde,4,0.004599094390869141,MaxInfoAgent
tares,store,store,3,0.005881786346435547,MaxInfoAgent
tares,prove,prove,5,0.010869026184082031,MaxInfoAgent
tares,bring,bring,3,0.013386726379394531,MaxInfoAgent
tares,solve,solve,3,0.007961034774780273,MaxInfoAgent
tares,cheat,cheat,4,0.004308938980102539,MaxInfoAgent
tares,grime,grime,5,0.008421182632446289,MaxInfoAgent
tares,exult,exult,4,0.012424945831298828,MaxInfoAgent
tares,usher,usher,4,0.004651784896850586,MaxInfoAgent
tares,epoch,epoch,4,0.01585078239440918,MaxInfoAgent
tares,triad,triad,3,0.010522127151489258,MaxInfoAgent
tares,break,break,3,0.010730266571044922,MaxInfoAgent
tares,rhino,rhino,3,0.005474090576171875,MaxInfoAgent
tares,viral,viral,4,0.004761934280395508,MaxInfoAgent
tares,conic,conic,3,0.010501861572265625,MaxInfoAgent
tares,masse,masse,4,0.004300117492675781,MaxInfoAgent
tares,sonic,sonic,3,0.005770206451416016,MaxInfoAgent
tares,vital,vital,3,0.004290103912353516,MaxInfoAgent
tares,trace,trace,3,0.009111166000366211,MaxInfoAgent
tares,using,using,3,0.005543231964111328,MaxInfoAgent
tares,peach,peach,4,0.006079196929931641,MaxInfoAgent
tares,champ,champ,3,0.014895200729370117,MaxInfoAgent
tares,baton,baton,4,0.005908012390136719,MaxInfoAgent
tares,brake,brake,5,0.010214805603027344,MaxInfoAgent
tares,pluck,pluck,4,0.021004199981689453,MaxInfoAgent
tares,craze,craze,5,0.009305953979492188,MaxInfoAgent
tares,gripe,gripe,3,0.013799190521240234,MaxInfoAgent
tares,weary,weary,4,0.008388996124267578,MaxInfoAgent
tares,picky,picky,4,0.01757216453552246,MaxInfoAgent
tares,acute,acute,4,0.0056531429290771484,MaxInfoAgent
tares,ferry,ferry,5,0.013824939727783203,MaxInfoAgent
tares,aside,aside,4,0.004602670669555664,MaxInfoAgent
tares,tapir,tapir,2,0.0014650821685791016,MaxInfoAgent
tares,troll,troll,3,0.0029768943786621094,MaxInfoAgent
tares,unify,unify,5,0.0194091796875,MaxInfoAgent
tares,rebus,rebus,3,0.005998134613037109,MaxInfoAgent
tares,boost,boost,4,0.012659072875976562,MaxInfoAgent
tares,truss,truss,2,0.005371809005737305,MaxInfoAgent
tares,siege,siege,4,0.006587982177734375,MaxInfoAgent
tares,tiger,tiger,4,0.004129886627197266,MaxInfoAgent
tares,banal,banal,4,0.0070230960845947266,MaxInfoAgent
tares,slump,slump,4,0.015496015548706055,MaxInfoAgent
tares,crank,crank,4,0.017074108123779297,MaxInfoAgent
tares,gorge,gorge,4,0.016891956329345703,MaxInfoAgent
tares,query,query,4,0.012791156768798828,MaxInfoAgent
tares,drink,drink,4,0.021586894989013672,MaxInfoAgent
tares,favor,favor,4,0.015805959701538086,MaxInfoAgent
tares,abbey,abbey,3,0.007436037063598633,MaxInfoAgent
tares,tangy,tangy,3,0.010496854782104492,MaxInfoAgent
tares,panic,panic,4,0.01842784881591797,MaxInfoAgent
tares,solar,solar,4,0.004505157470703125,MaxInfoAgent
tares,shire,shire,4,0.008221149444580078,MaxInfoAgent
tares,proxy,proxy,4,0.017756223678588867,MaxInfoAgent
tares,point,point,4,0.014252901077270508,MaxInfoAgent
tares,robot,robot,3,0.011575937271118164,MaxInfoAgent
tares,prick,prick,4,0.015131950378417969,MaxInfoAgent
tares,wince,wince,4,0.02034306526184082,MaxInfoAgent
tares,crimp,crimp,3,0.013794898986816406,MaxInfoAgent
tares,knoll,knoll,4,0.02586197853088379,MaxInfoAgent
tares,sugar,sugar,4,0.004467010498046875,MaxInfoAgent
tares,whack,whack,4,0.023608922958374023,MaxInfoAgent
tares,mount,mount,3,0.019643068313598633,MaxInfoAgent
tares,perky,perky,5,0.019002199172973633,MaxInfoAgent
tares,could,could,4,0.01706099510192871,MaxInfoAgent
tares,wrung,wrung,4,0.0103759765625,MaxInfoAgent
tares,light,light,3,0.005107879638671875,MaxInfoAgent
tares,those,those,3,0.009356021881103516,MaxInfoAgent
tares,moist,moist,6,0.021474123001098633,MaxInfoAgent
tares,shard,shard,4,0.004683017730712891,MaxInfoAgent
tares,pleat,pleat,3,0.0031201839447021484,MaxInfoAgent
tares,aloft,aloft,2,0.004009246826171875,MaxInfoAgent
tares,skill,skill,3,0.018869876861572266,MaxInfoAgent
tares,elder,elder,5,0.02214217185974121,MaxInfoAgent
tares,frame,frame,5,0.018964052200317383,MaxInfoAgent
tares,humor,humor,5,0.013874053955078125,MaxInfoAgent
tares,pause,pause,2,0.0025730133056640625,MaxInfoAgent
tares,ulcer,ulcer,5,0.01111602783203125,MaxInfoAgent
tares,ultra,ultra,3,0.0033059120178222656,MaxInfoAgent
tares,robin,robin,3,0.0048711299896240234,MaxInfoAgent
tares,cynic,cynic,3,0.009077072143554688,MaxInfoAgent
tares,agora,agora,4,0.007959842681884766,MaxInfoAgent
tares,aroma,aroma,4,0.016499042510986328,MaxInfoAgent
tares,caulk,caulk,4,0.015239238739013672,MaxInfoAgent
tares,shake,shake,6,0.007367134094238281,MaxInfoAgent
tares,pupal,pupal,4,0.01594066619873047,MaxInfoAgent
tares,dodge,dodge,4,0.017786026000976562,MaxInfoAgent
tares,swill,swill,4,0.012338876724243164,MaxInfoAgent
tares,tacit,tacit,3,0.003242969512939453,MaxInfoAgent
tares,other,other,3,0.003123044967651367,MaxInfoAgent
tares,thorn,thorn,3,0.008337020874023438,MaxInfoAgent
tares,trove,trove,4,0.006064176559448242,MaxInfoAgent
tares,bloke,bloke,4,0.017926931381225586,MaxInfoAgent
tares,vivid,vivid,4,0.012628793716430664,MaxInfoAgent
tares,spill,spill,3,0.007250785827636719,MaxInfoAgent
tares,chant,chant,4,0.010524988174438477,MaxInfoAgent
tares,choke,choke,4,0.015876293182373047,MaxInfoAgent
tares,rupee,rupee,4,0.010004043579101562,MaxInfoAgent
tares,nasty,nasty,2,0.006145000457763672,MaxInfoAgent
tares,mourn,mourn,3,0.006134033203125,MaxInfoAgent
tares,ahead,ahead,4,0.012916803359985352,MaxInfoAgent
tares,brine,brine,3,0.005372047424316406,MaxInfoAgent
tares,cloth,cloth,3,0.005053997039794922,MaxInfoAgent
tares,hoard,hoard,4,0.012651205062866211,MaxInfoAgent
tares,sweet,sweet,4,0.00434112548828125,MaxInfoAgent
tares,month,month,4,0.013354063034057617,MaxInfoAgent
tares,lapse,lapse,3,0.002947092056274414,MaxInfoAgent
tares,watch,catch,6,0.01021575927734375,MaxInfoAgent
tares,today,today,4,0.010210990905761719,MaxInfoAgent
tares,focus,focus,4,0.013058185577392578,MaxInfoAgent
tares,smelt,smelt,3,0.007367849349975586,MaxInfoAgent
tares,tease,tease,2,0.0014116764068603516,MaxInfoAgent
tares,cater,cater,6,0.009537935256958008,MaxInfoAgent
tares,movie,movie,4,0.01536703109741211,MaxInfoAgent
tares,lynch,lynch,4,0.016963958740234375,MaxInfoAgent
tares,saute,saute,3,0.0028429031372070312,MaxInfoAgent
tares,allow,allow,4,0.011671066284179688,MaxInfoAgent
tares,renew,renew,4,0.0067539215087890625,MaxInfoAgent
tares,their,their,3,0.003161907196044922,MaxInfoAgent
tares,slosh,slosh,4,0.013365030288696289,MaxInfoAgent
tares,purge,purge,5,0.00597691535949707,MaxInfoAgent
tares,chest,chest,4,0.007258176803588867,MaxInfoAgent
tares,depot,depot,3,0.010169744491577148,MaxInfoAgent
tares,epoxy,epoxy,3,0.01178288459777832,MaxInfoAgent
tares,nymph,nymph,4,0.014233827590942383,MaxInfoAgent
tares,found,mound,6,0.022338151931762695,MaxInfoAgent
tares,shall,shall,3,0.0049169063568115234,MaxInfoAgent
tares,harry,harry,5,0.0060329437255859375,MaxInfoAgent
